CNT,Image Path,Launch String,MD5,Signer
1,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B},FDA27F9D7A55C62A232956B5D3A0BF6B,(Verified) Microsoft Windows
1,c:\windows\system32\msvidctl.dll,HKCR\CLSID\{CBD30858-AF45-11D2-B6D6-00C04FBBDE6E},E06D669344A01AC205E85E6A9FA586D5,(Verified) Microsoft Windows
1,c:\windows\system32\themeui.dll,themeui.dll,00CA0E4BEC8DD38B6026B431F813B00F,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,shell32.dll,71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\ie4uinit.exe,C:\Windows\System32\ie4uinit.exe -UserConfig,FD18DB33135915944A12D69D83803E5F,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{003e0278-eca8-4bb8-a256-3689ca1c2600},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\sndvolsso.dll,HKCR\CLSID\{3BF043EF-A974-49B3-8322-B853CF1E5EC5},D92213716FA84A2D559A50E816A6B377,(Verified) Microsoft Windows
1,c:\windows\system32\pwsso.dll,HKCR\CLSID\{4DC9C264-730E-4CF6-8374-70F079E4F82B},7F9431E45924777F556B9ACB87CC4033,(Verified) Microsoft Windows
1,c:\windows\system32\windows.cloudstore.dll,HKCR\CLSID\{578480AA-1B1C-4343-AABD-62C0A273DCB5},18D884E7B0FBED364FF197FB6D3975A2,(Verified) Microsoft Windows
1,c:\windows\system32\stobject.dll,HKCR\CLSID\{68ddbb56-9d1d-4fd9-89c5-c0da2a625392},73A4EEC0E6E90DACCCCFEDF5AE425581,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{1B544C20-FD0B-11CE-8C63-00AA0044B51E},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{33FACFE0-A9BE-11D0-A520-00A0D10129C0},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\vbicodec.ax,HKCR\CLSID\{370A1D5D-DDEB-418C-81CD-189E0D4FA443},A2A706CBB69BC8F23E1C8E0E0ECBF817,(Verified) Microsoft Windows
1,c:\windows\syswow64\mpg2splt.ax,HKCR\CLSID\{3AE86B20-7BE8-11D1-ABE6-00A0C905F375},C886387CF551C76B2670D4573464E5F2,(Verified) Microsoft Windows
1,c:\windows\syswow64\msmpeg2enc.dll,HKCR\CLSID\{42150CD9-CA9A-4EA5-9939-30EE037F6E74},E49F0C7CA5698F36251BCA601685B7A9,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{48025243-2D39-11CE-875D-00608CB78066},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{4A2286E0-7BEF-11CE-9BD9-0000E202599C},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{51B4ABF3-748F-4E3B-A276-C828330E926A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\system32\lxss\lxssmanager.dll,%systemroot%\system32\svchost.exe -k netsvcs -p,26B70BF7F19C12FB2546DC9227C5EB2F,(Verified) Microsoft Windows
1,c:\windows\syswow64\msmpeg2enc.dll,HKCR\CLSID\{5F5AFF4A-2F7F-4279-88C2-CD88EB39D144},E49F0C7CA5698F36251BCA601685B7A9,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6A08CF80-0E18-11CF-A24D-0020AFD79767},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6BC1CFFA-8FC1-4261-AC22-CFB4CC38DB50},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{6E8D4A20-310C-11D0-B79A-00AA003767A7},362835111C204645E3F46F85E2E7961A,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\system32\dns.exe,%systemroot%\system32\dns.exe,FD1F77155371773466792403737AA163,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{70E102B0-5556-11CE-97C0-00AA0055595A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{9B8C4620-2C1A-11D0-8493-00A02438AD48},362835111C204645E3F46F85E2E7961A,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{336475D0-942A-11CE-A870-00AA002FEAB5},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{301056D0-6DFF-11D2-9EEB-006008039E37},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\system32\qedit.dll,HKCR\CLSID\{C1F400A4-3F08-11D3-9F0B-006008039E37},22ED78D7CF682C47D5584052973531CC,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{CF49D4E0-1115-11CE-B03A-0020AF0BA770},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{D3588AB0-0781-11CE-B03A-0020AF0BA770},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{D51BD5A1-7548-11CF-A520-0080C77EF58A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{D51BD5A2-7548-11CF-A520-0080C77EF58A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{D51BD5A3-7548-11CF-A520-0080C77EF58A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{D51BD5A5-7548-11CF-A520-0080C77EF58A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{E4206432-01A1-4BEE-B3E1-3702C8EDC574},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{E436EBB5-524F-11CE-9F53-0020AF0BA770},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{E436EBB6-524F-11CE-9F53-0020AF0BA770},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{FEB50740-7BEF-11CE-9BD9-0000E202599C},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{1643E180-90F5-11CE-97D5-00AA0055595A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{1B544C20-FD0B-11CE-8C63-00AA0044B51E},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{1DA08500-9EDC-11CF-BC10-00AA00AC74F6},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\msmpeg2vdec.dll,HKCR\CLSID\{212690FB-83E5-4526-8FD7-74478B7939CD},1E6AE65DA65F3DF63107C1DA4AD7AACC,(Verified) Microsoft Windows
1,c:\windows\syswow64\mpg2splt.ax,HKCR\CLSID\{280A3020-86CF-11D1-ABE6-00A0C905F375},C886387CF551C76B2670D4573464E5F2,(Verified) Microsoft Windows
1,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{A0025E90-E45B-11D1-ABE9-00A0C905F375},362835111C204645E3F46F85E2E7961A,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{A888DF60-1E90-11CF-AC98-00AA004C0FA9},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\system32\qedit.dll,HKCR\CLSID\{C1F400A0-3F08-11D3-9F0B-006008039E37},22ED78D7CF682C47D5584052973531CC,(Verified) Microsoft Windows
1,c:\windows\syswow64\combase.dll,combase.dll,64182D16F9693F00161A49A214D1B846,(Verified) Microsoft Windows
1,c:\windows\system32\graphicsperfsvc.dll,%SystemRoot%\System32\svchost.exe -k GraphicsPerfSvcGroup,DA7A297F640B62144CE2C5F284A4E198,(Verified) Microsoft Windows
1,c:\windows\system32\gpsvc.dll,%systemroot%\system32\svchost.exe -k netsvcs -p,4BF7441E4CCB9C4AC4A1F5B8A2DF0D53,(Verified) Microsoft Windows
1,c:\users\testing\appdata\local\microsoft\onedrive\onedrive.exe,"C:\Users\testing\AppData\Local\Microsoft\OneDrive\OneDrive.exe" /background,B7639536337ED1FD5EAC3579811A5678,(Verified) Microsoft Corporation
1,c:\users\administrator\appdata\local\microsoft\onedrive\onedrive.exe,"C:\Users\Administrator\AppData\Local\Microsoft\OneDrive\OneDrive.exe" /background,ABEA0585656066E38F4A33A1CFD72125,(Verified) Microsoft Corporation
1,c:\windows\microsoft.net\framework64\v4.0.30319\aspnet_state.exe,%systemroot%\Microsoft.NET\Framework64\v4.0.30319\aspnet_state.exe,66AFDBA183D51C2D672935DACDD2310C,(Verified) Microsoft Corporation
1,c:\users\testing\appdata\local\microsoft\onedrive\onedrive.exe,"C:\Users\testing\AppData\Local\Microsoft\OneDrive\OneDrive.exe" /background,ABEA0585656066E38F4A33A1CFD72125,(Verified) Microsoft Corporation
1,File not found: del,C:\Windows\system32\cmd.exe /q /c del /q "C:\Users\Administrator\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe",,
1,c:\program files\filezilla ftp client\fzshellext_64.dll,HKCR\CLSID\{DB70412E-EEC9-479C-BBA9-BE36BFDDA41B},E0470DF6B47140E94E33E232CC1EEB9F,(Verified) Tim Kosse
1,File not found: del,C:\Windows\system32\cmd.exe /q /c del /q "C:\Users\Administrator\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\OneDriveSetup.exe",,
1,c:\program files\bonjour\mdnsresponder.exe,"C:\Program Files\Bonjour\mDNSResponder.exe",B5C2F92EE1106DFE7BB1CCE4D35B6037,(Verified) Apple Inc.
1,c:\programdata\microsoft\windows defender\definition updates\{88b48f6b-7f35-42d2-8937-eb40a011f6ab}\mpksldrv.sys,\??\C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{88B48F6B-7F35-42D2-8937-EB40A011F6AB}\MpKslDrv.sys,86DE34CDD5E9B4EB64E27DE7489F765D,(Verified) Microsoft Windows
1,c:\windows\system32\cpwmon64_v40.dll,cpwmon64_v40.dll,DE5B72EA70F252420237EA411B5C9A28,(Verified) Acro Software Inc
1,c:\program files\mozilla firefox\default-browser-agent.exe,"C:\Program Files\Mozilla Firefox\default-browser-agent.exe" do-task "308046B0AF4A39CB",93E95052557EA8853330C0AD100E7D7A,(Verified) Mozilla Corporation
1,c:\program files (x86)\bonjour\mdnsnsp.dll,C:\Program Files (x86)\Bonjour\mdnsNSP.dll,F6D02735DE16705C1EBE6429592CD355,(Verified) Apple Inc.
1,c:\program files\bonjour\mdnsnsp.dll,C:\Program Files\Bonjour\mdnsNSP.dll,EAAA2B83C4764FDCFBEE4A4D6546DE92,(Verified) Apple Inc.
1,c:\windows\system32\inetsrv\apphostsvc.dll,%windir%\system32\svchost.exe -k apphost,6A554F40A4AFF57261B2860153CB4AFE,(Verified) Microsoft Windows
1,c:\windows\syswow64\windowscodecsraw.dll,HKCR\CLSID\{5FDD51E2-A9D0-44CE-8C8D-162BA0C591A0},6F4D61138C937ED33D0C98526CC76C47,(Verified) Microsoft Windows
1,c:\windows\syswow64\mpg2splt.ax,HKCR\CLSID\{AFB6C280-2C41-11D3-8A60-0000F81E0E4A},C886387CF551C76B2670D4573464E5F2,(Verified) Microsoft Windows
1,c:\windows\syswow64\qedit.dll,HKCR\CLSID\{C1F400A0-3F08-11D3-9F0B-006008039E37},4D983E3223B7F10063FBA565BD9A7608,(Verified) Microsoft Windows
1,c:\windows\syswow64\qedit.dll,HKCR\CLSID\{C1F400A4-3F08-11D3-9F0B-006008039E37},4D983E3223B7F10063FBA565BD9A7608,(Verified) Microsoft Windows
1,c:\windows\syswow64\qdvd.dll,HKCR\CLSID\{CD8743A1-3736-11D0-9E69-00C04FD7C15B},362835111C204645E3F46F85E2E7961A,(Verified) Microsoft Windows
1,c:\windows\system32\fxssvc.exe,%systemroot%\system32\fxssvc.exe,15BE7070232B1187345AEA3EA27811D2,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{CF49D4E0-1115-11CE-B03A-0020AF0BA770},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D3588AB0-0781-11CE-B03A-0020AF0BA770},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A1-7548-11CF-A520-0080C77EF58A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A2-7548-11CF-A520-0080C77EF58A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A3-7548-11CF-A520-0080C77EF58A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{D51BD5A5-7548-11CF-A520-0080C77EF58A},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{E4206432-01A1-4BEE-B3E1-3702C8EDC574},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{E436EBB5-524F-11CE-9F53-0020AF0BA770},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{E436EBB6-524F-11CE-9F53-0020AF0BA770},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\syswow64\quartz.dll,HKCR\CLSID\{FEB50740-7BEF-11CE-9BD9-0000E202599C},6DC9A8EE73F0CD9E7566522238345B3E,(Verified) Microsoft Windows
1,c:\windows\system32\windowscodecsraw.dll,HKCR\CLSID\{5FDD51E2-A9D0-44CE-8C8D-162BA0C591A0},952124C25EE78459A5349B1F0612542C,(Verified) Microsoft Windows
1,c:\windows\syswow64\msmpeg2enc.dll,HKCR\CLSID\{ACD453BC-C58A-44D1-BBF5-BFB325BE2D78},E49F0C7CA5698F36251BCA601685B7A9,(Verified) Microsoft Windows
1,c:\windows\system32\mpg2splt.ax,HKCR\CLSID\{AFB6C280-2C41-11D3-8A60-0000F81E0E4A},8775734210DB87DC74B4FD04B4662E33,(Verified) Microsoft Windows
1,c:\windows\system32\ikeext.dll,%systemroot%\system32\svchost.exe -k netsvcs -p,F079E7633C455867F16A8D28BD589BDE,(Verified) Microsoft Windows
1,c:\windows\system32\musnotification.exe,"%systemroot%\system32\MusNotification.exe" Reboot,35F4F533AD2A7A1B7EF069F19830BB6B,(Verified) Microsoft Windows
1,c:\windows\system32\musnotification.exe,"%systemroot%\system32\MusNotification.exe" ,35F4F533AD2A7A1B7EF069F19830BB6B,(Verified) Microsoft Windows
1,c:\windows\system32\wermgr.exe,"%windir%\system32\wermgr.exe" -upload,C0F277EE505B3C769755E7B8B7945FE2,(Verified) Microsoft Windows
1,c:\windows\system32\bfe.dll,"%windir%\system32\rundll32.exe" bfe.dll,BfeOnServiceStartTypeChange,2C0E78B8AFE99C296676D3E740479602,(Verified) Microsoft Windows
1,c:\windows\system32\mscms.dll,HKCR\CLSID\{B210D694-C8DF-490D-9576-9E20CDBC20BD},7B5B4B7637ED1718CF1A528E9CDE54E5,(Verified) Microsoft Windows
1,c:\windows\system32\wininet.dll,HKCR\CLSID\{0358B920-0AC7-461F-98F4-58E32CD89148},8BF1396B27123D0C00B6834F02F8FBA5,(Verified) Microsoft Windows
1,c:\windows\system32\dsregcmd.exe,"%SystemRoot%\System32\dsregcmd.exe" $(Arg0) $(Arg1) $(Arg2),D6957ACEDA86DE523AF0157800AA3C73,(Verified) Microsoft Windows
1,c:\windows\system32\dsregcmd.exe,"%SystemRoot%\System32\dsregcmd.exe" /checkrecovery,D6957ACEDA86DE523AF0157800AA3C73,(Verified) Microsoft Windows
1,c:\program files\mozilla firefox\firefox.exe,"C:\Program Files\Mozilla Firefox\firefox.exe" --MOZ_LOG sync,prependheader,timestamp,append,maxsize:1,Dump:5 --MOZ_LOG_FILE C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\backgroundupdate.moz_log --backgroundtask backgroundupdate,988976B1058A1DAE198C93A5688142FD,(Verified) Mozilla Corporation
1,c:\windows\system32\ntshrui.dll,HKCR\CLSID\{e2bf9676-5f8f-435c-97eb-11607a5bedf7},9B71CBFC61BACBC5BF2E2A1BF9728859,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{09799AFB-AD67-11d1-ABCD-00C04FC30936},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{90AA3A4E-1CBA-4233-B8BB-535773D48449},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\ehstorshell.dll,HKCR\CLSID\{2854F705-3548-414C-A113-93E27C808C85},56D62EC4625D9B249D64D4FE29B79725,(Verified) Microsoft Windows
1,c:\windows\system32\vssui.dll,HKCR\CLSID\{4648F940-EFE3-4BAB-9211-3BE45CD5029D},EDC3E42D0EA7CBF135EC63FAB4EC6650,(Verified) Microsoft Windows
1,c:\windows\system32\wpdshext.dll,HKCR\CLSID\{D6791A63-E7E2-4fee-BF52-5DED8E86E9B8},1724146C5A0ED213FFA7D84AEC9B8467,(Verified) Microsoft Windows
1,c:\windows\system32\cryptext.dll,HKCR\CLSID\{7444C719-39BF-11D1-8CD9-00C04FC29D45},1CA9B23CE5EDF9BC62115A0B8312789C,(Verified) Microsoft Windows
1,c:\windows\system32\musnotification.exe,"%systemroot%\system32\MusNotification.exe" Display,35F4F533AD2A7A1B7EF069F19830BB6B,(Verified) Microsoft Windows
1,c:\windows\system32\usoclient.exe,"%systemroot%\system32\usoclient.exe" StartInstall,39750D33D277617B322ADBB917F7B626,(Verified) Microsoft Windows
1,c:\windows\system32\pla.dll,"%systemroot%\system32\rundll32.exe" %systemroot%\system32\pla.dll,PlaHost "Server Manager Performance Monitor" "$(Arg0)",4760BEFD89AEFFE37F92FEF6E62C2F03,(Verified) Microsoft Windows
1,c:\windows\system32\pnppolicy.dll,HKCR\CLSID\{60400283-B242-4FA8-8C25-CAF695B88209},43CCE7D055087330305ED3A8AF8262A0,(Verified) Microsoft Windows
1,c:\windows\system32\autochk.exe,autocheck autochk /q /v *,D19CB042A9B1AAAABA3CD11E3C69D25D,(Verified) Microsoft Windows
1,c:\windows\system32\drvinst.exe,"%SystemRoot%\System32\drvinst.exe" 6,3F20C4A973422514D375F6529033F46C,(Verified) Microsoft Windows
1,c:\windows\system32\windows.sharedpc.accountmanager.dll,"%windir%\System32\rundll32.exe" %windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance,1BF62491CFEDD5E47291FE6E840D9443,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{990A9F8F-301F-45F7-8D0E-68C5952DBA43},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\srchadmin.dll,HKCR\CLSID\{3FBA60A6-7BF5-4868-A2CA-6623B3DFFEA6},BC86B252760384AECF413A185C402BF1,(Verified) Microsoft Windows
1,c:\windows\system32\spaceagent.exe,"%windir%\system32\SpaceAgent.exe" ,67CEA8DBAC5403DF80EDEED67B9B89D1,(Verified) Microsoft Windows
1,c:\windows\system32\spaceman.exe,"%windir%\system32\spaceman.exe" /Work,8B07CECCFA57F4D41AB76CA43B76D7A4,(Verified) Microsoft Windows
1,c:\windows\system32\tetheringservice.dll,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,1E2022BC77421B8783687F26C9B9F800,(Verified) Microsoft Windows
1,c:\windows\system32\speech_onecore\common\speechruntime.exe,"%windir%\system32\speech_onecore\common\SpeechRuntime.exe" StartedFromTask,A356077761180C6027EBED3057582235,(Verified) Microsoft Windows
1,c:\windows\system32\speech_onecore\common\speechmodeldownload.exe,"%windir%\system32\speech_onecore\common\SpeechModelDownload.exe" ,C29E47FCC3515EE6067FD53FC48DC721,(Verified) Microsoft Windows
1,c:\windows\system32\hvhostsvc.dll,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,EBD03E7B18D77355F9EC35AB432A9D3A,(Verified) Microsoft Windows
1,c:\windows\system32\tieringengineservice.exe,HKCR\CLSID\{5C9AB547-345D-4175-9AF6-65133463A100},6D5326FFB6C208FF0766EB2666755A6C,(Verified) Microsoft Windows
1,c:\windows\system32\defrag.exe,"%windir%\system32\defrag.exe" -c -h -g -# -m 8 -i 13500,2BDBA2F5572F316BBBD59DE6E2753F75,(Verified) Microsoft Windows
1,c:\windows\system32\msctfmonitor.dll,HKCR\CLSID\{01575CFE-9A55-4003-A5E1-F38D1EBDCBE1},7C268B6B8F1BAF94A2CB33A5CCCC28D8,(Verified) Microsoft Windows
1,c:\windows\system32\devicesetupmanager.dll,%SystemRoot%\system32\svchost.exe -k netsvcs -p,79E5E877D717DFCBACDB60E4894AD548,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{883373C3-BF89-11D1-BE35-080036B11A03},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{A888DF60-1E90-11CF-AC98-00AA004C0FA9},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{1DA08500-9EDC-11CF-BC10-00AA00AC74F6},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\msmpeg2vdec.dll,HKCR\CLSID\{212690FB-83E5-4526-8FD7-74478B7939CD},5CD211D04F82E7D01C042897E3D82B72,(Verified) Microsoft Windows
1,c:\windows\system32\mpg2splt.ax,HKCR\CLSID\{280A3020-86CF-11D1-ABE6-00A0C905F375},8775734210DB87DC74B4FD04B4662E33,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{301056D0-6DFF-11D2-9EEB-006008039E37},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{336475D0-942A-11CE-A870-00AA002FEAB5},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{33FACFE0-A9BE-11D0-A520-00A0D10129C0},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\vbicodec.ax,HKCR\CLSID\{370A1D5D-DDEB-418C-81CD-189E0D4FA443},29F2920C7A5D952A92763AD0415F4209,(Verified) Microsoft Windows
1,c:\windows\system32\mpg2splt.ax,HKCR\CLSID\{3AE86B20-7BE8-11D1-ABE6-00A0C905F375},8775734210DB87DC74B4FD04B4662E33,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{48025243-2D39-11CE-875D-00608CB78066},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{4A2286E0-7BEF-11CE-9BD9-0000E202599C},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{51B4ABF3-748F-4E3B-A276-C828330E926A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{6A08CF80-0E18-11CF-A24D-0020AFD79767},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{6BC1CFFA-8FC1-4261-AC22-CFB4CC38DB50},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{70E102B0-5556-11CE-97C0-00AA0055595A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\qdvd.dll,HKCR\CLSID\{9B8C4620-2C1A-11D0-8493-00A02438AD48},0D610D6E7AA1FD8E9633A6BEB10CF4EB,(Verified) Microsoft Windows
1,c:\windows\system32\quartz.dll,HKCR\CLSID\{1643E180-90F5-11CE-97D5-00AA0055595A},AC3ADAF899451D7AB992D94407AC3F1B,(Verified) Microsoft Windows
1,c:\windows\system32\dnsrslvr.dll,%SystemRoot%\system32\svchost.exe -k NetworkService -p,AF614D9352A426DED1B25D2BB14FFBB8,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{f3d06e7c-1e45-4a26-847e-f9fcdee59be0},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{7BA4C740-9E81-11CF-99D3-00AA004AE837},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\mydocs.dll,HKCR\CLSID\{4a7ded0a-ad25-11d0-98a8-0800361b1103},159095B5D9A6837E27410A95EC9ED8A7,(Verified) Microsoft Windows
1,c:\windows\system32\dfsshlex.dll,HKCR\CLSID\{ECCDF543-45CC-11CE-B9BF-0080C87CDBA6},F2FD8634E2BC30AAAAEE3AE50596B5F3,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{ef43ecfe-2ab9-4632-bf21-58909dd177f0},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\windows\system32\shell32.dll,HKCR\CLSID\{217FC9C0-3AEA-1069-A2DB-08002B30309D},71A349F27B6FA4CE6A51928B61DD616A,(Verified) Microsoft Windows
1,c:\program files\filezilla ftp client\fzshellext_64.dll,HKCR\CLSID\{DB70412E-EEC9-479C-BBA9-BE36BFDDA41B},B88D42ABE0A54B9592683C80ECCB569E,(Verified) Tim Kosse
